year,regionid,unemploymentrate,lis,MA_2005_penetration,MA_2004_penetration,MA_2003_penetration,Contract_ID,Plan_ID,Plan_Type,Benefit_Type,Part_D_Total_Premium,Part_D_Basic_Premium,Part_D_Basic_P_Below_Bench,Extra_Coverage_in_Gap,Part_D_Drug_Deductible,enrol_tot_num,enrol_tot_num_croWlagged,enrol_lis_num,enrol_lis_num_croWlagged,top_drug,perc_drug_frf,n_medications,in_area_flag,drug_frf,Parent_Organization,firm_name_price,firm_name_enrollment,WellPoint_Dum_price,WellCare_Dum_price,UnivHeal_Dum_price,UnivAmer_Dum_price,Munich_Dum_price,Medco_Dum_price,Caremark_Dum_price,CVS_Dum_price,LDS_preMerg_Dum_price,UnitHeal_Dum_price,Torchmarck_Dum_price,Kaiser_Dum_price,Humana_Dum_price,HealthSpring_Dum_price,HealNet_preMerg_Dum_price,HISC_Dum_price,Envision_Dum_price,Coventry_Dum_price,Aetna_Dum_price,CIGNA_Dum_price,All_OtherFirms_Dum_price,regionid_str,year_str,Plan_ID_str,new_id1,new_id4,basic,pdp,sample,lis_wcross,tot_wcross,lis_denominator3,enrol_tot_denominator3,lis_weight,enrol_tot_weight,true_weight_cw,check,true_weight_check_cw,tot_enrollmentFDC_TEMPORANEO2,weig_reg_basic_prem,mean_w_reg_basprem,enrol_tot_mapd,enrol_tot_denominator,mapd_regio_share,mapd_regio_share_t1,mapd_regio_2006share,conc_weig_basicpdpd_c4,logmean_w_reg_bpr,logmean_w_reg_bpr_ch,year2009,regio_2006share2
2008.0,30.0,5.807061,30.19,0.21898271,0.21965672,0.22554603,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,1362.9976,496.96454,173.23485,44.382263,98.0,0.9616464,,,1028.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2008.0,20,2008.030.0,30.0H0540020,0,0,0,44.382263,496.96454,236846.77049524,690699.96441034,0.0001873880860068,0.0007195085646547,0.0007195085646547,1.0,0.0007195085646547,730244.5383611,0.0,26.589550783030564,1362.9976,730244.5383611,0.0343980662373387,0.0,0.0266149673497729,0.3405965138579905,3.28051831090502,0.17727370339914694,0,0.0
2009.0,30.0,9.969081,31.76,0.21898271,0.21965672,0.22554603,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,1500.9039,1464.9506,201.91312,182.90334,100.0,0.952007,,,1091.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2009.0,20,2009.030.0,30.0H0540020,0,0,0,182.90334,1464.9506,245064.3440098,725542.27656456,0.000746348232498,0.0020191112872657,0.000746348232498,1.0,0.000746348232498,770379.0385425,0.0,28.07782115562132,1500.9039,770379.0385425,0.0329578022372415,0.0,0.0266149673497729,0.3795207351595818,3.334979981973997,0.0544616710689767,1,0.0266149673497729
2010.0,30.0,10.189408,35.6,0.21898271,0.21965672,0.22554603,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,1704.9122,1500.9039,267.4767,201.91312,100.0,0.95720524,,,1096.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2010.0,20,2010.030.0,30.0H0540020,0,0,0,201.91312,1500.9039,247310.97887407,754000.9444418,0.0008164341143254,0.0019905862334312,0.0008164341143254,1.0,0.0008164341143254,822670.905143,0.0,29.05271384834275,1704.9122,822670.905143,0.0281193851093821,0.0,0.0266149673497729,0.4715358797693347,3.3691118988430806,0.03413191686908368,1,0.0266149673497729
2011.0,30.0,9.270879,35.3,0.21898271,0.21965672,0.22554603,H1036,149,HMOPOS,Enhanced Alternative,0.0,0.0,,Y,0,193.0,,43.0,,92.0,0.9421141,,,1123.0,Humana Inc.,Humana,Humana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2011.0,149,2011.030.0,30.0H1036149,0,0,0,,,257863.480317,781603.996,0.0,0.0,0.0,1.0,0.0,870337.213661,0.0,27.76912684889059,193.0,870337.213661,0.0400155243891079,0.0,0.0266149673497729,0.5513653962368658,3.3239248585806234,-0.045187040262457234,1,0.0266149673497729
2007.0,31.0,2.7360053,31.77,0.072369136,0.059095573,0.058781862,H0540,20,PFFS,Enhanced Alternative,11.0,11.0,Below Regional Benchmark,,0,122.6256,233.22809,10.951287,36.776485,74.0,0.79188347,,,761.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2007.0,20,2007.031.0,31.0H0540020,0,0,0,36.776485,233.22809,67803.73211054,213428.927324,0.0005423961757745,0.0010927670064421,0.0010927670064421,1.0,0.0010927670064421,224011.5052189,0.0060214835781845,21.87913998030106,122.6256,224011.5052189,0.0545820179550688,0.0,0.0692544010519728,0.38918342064243483,3.085533670579309,,0,0.0
2008.0,31.0,3.9339359,33.53,0.072369136,0.059095573,0.058781862,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,383.80176,122.6256,48.780598,10.951287,98.0,0.9616464,,,1028.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2008.0,20,2008.031.0,31.0H0540020,0,0,0,10.951287,122.6256,68197.694095,227035.1853735,0.0001605814851268,0.0005401171620084,0.0005401171620084,1.0,0.0005401171620084,231920.7139968,0.0,25.5122994680648,383.80176,231920.7139968,0.0584553219346636,0.0,0.0692544010519728,0.3560108970203447,3.239160667960625,0.15362699738131624,0,0.0
2009.0,31.0,7.5552406,37.46,0.072369136,0.059095573,0.058781862,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,460.1757,412.51035,61.906364,51.503113,100.0,0.952007,,,1091.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2009.0,20,2009.031.0,31.0H0540020,0,0,0,51.503113,412.51035,69466.2982337,233894.8578483,0.0007414115090274,0.0017636571996274,0.0007414115090274,1.0,0.0007414115090274,247430.909534,0.0,27.889671653612464,460.1757,247430.909534,0.0670692276533043,0.0,0.0692544010519728,0.409205625213663,3.328256428662691,0.08909576070206571,1,0.0692544010519728
2010.0,31.0,8.282493,40.89,0.072369136,0.059095573,0.058781862,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,545.6919,460.1757,85.61137,61.906364,100.0,0.95720524,,,1096.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2010.0,20,2010.031.0,31.0H0540020,0,0,0,61.906364,460.1757,69588.14313234,233981.9210305,0.0008896108045629,0.0019667147699843,0.0008896108045629,1.0,0.0008896108045629,264207.4183233,0.0,31.425677640336,545.6919,264207.4183233,0.0795057161275305,0.0,0.0692544010519728,0.3365228463628431,3.4476253179776597,0.11936888931496892,1,0.0692544010519728
2011.0,31.0,7.4512377,40.68,0.072369136,0.059095573,0.058781862,H1302,1,Local PPO,Enhanced Alternative,22.6,22.6,,,0,11940.0,724.0,1188.0,59.0,94.0,0.9488255,,,1131.0,"Blue Cross of Idaho Health Services, Inc.",All Others,All Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,2011.0,1,2011.031.0,31.0H1302001,0,0,0,59.0,724.0,69504.7387204,256394.923234,0.0008488629852612,0.0028237688596479,0.0008488629852612,1.0,0.0008488629852612,274145.114475,0.9843108111438104,28.671058476944246,11940.0,274145.114475,0.1129000604634977,0.0,0.0692544010519728,0.486038802849061,3.3558881985351667,-0.09173711944249296,1,0.0692544010519728
2007.0,32.0,5.358488,21.03,0.31440997,0.3128601,0.3174808,H0504,15,HMO/HMOPOS,Enhanced Alternative,0.0,0.0,Below Regional Benchmark,Y,0,35312.0,34831.0,3289.0,3618.0,85.0,0.92507803,,,889.0,Blue Shield of California,All Others,All Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,2007.0,15,2007.032.0,32.0H0504015,0,0,0,3618.0,34831.0,1150332.44784176,2422159.50126914,0.0031451777325659,0.0143801430012142,0.0143801430012142,1.0,0.0143801430012142,2520788.131582,0.0,13.318365945406605,35312.0,2520788.131582,0.0506670903436238,0.0,0.0341879707617528,0.3218854908570149,2.5891439808155567,,0,0.0
2008.0,32.0,7.213363,19.8,0.31440997,0.3128601,0.3174808,H0504,15,HMO/HMOPOS,Enhanced Alternative,0.0,0.0,,Y,0,33195.0,35312.0,3185.0,3289.0,97.0,0.9550982,,,1021.0,Blue Shield of California,All Others,All Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,2008.0,15,2008.032.0,32.0H0504015,0,0,0,3289.0,35312.0,1131353.36258529,2518140.1642403,0.0029071376890454,0.014023047843587,0.014023047843587,1.0,0.014023047843587,2630522.0025174,0.0,15.29841116812467,33195.0,2630522.0025174,0.035809622542542,0.0,0.0341879707617528,0.31440902744143157,2.7277489777854917,0.138604996969935,0,0.0
2009.0,32.0,11.334704,24.86,0.31440997,0.3128601,0.3174808,H0504,15,HMO,Enhanced Alternative,0.0,0.0,,Y,0,34964.0,33195.0,3002.0,3185.0,99.0,0.9371728,,,1074.0,Blue Shield of California,All Others,All Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,2009.0,15,2009.032.0,32.0H0504015,0,0,0,3185.0,33195.0,1166855.4321255,2614116.987767,0.0027295583602831,0.0126983605383152,0.0027295583602831,1.0,0.0027295583602831,2746635.1192875,0.0,18.67302097583398,34964.0,2746635.1192875,0.0340463861920829,0.0,0.0341879707617528,0.5354082286457625,2.9270797535605757,0.19933077577508396,1,0.0341879707617528
2010.0,32.0,12.365402,28.99,0.31440997,0.3128601,0.3174808,H0108,4,HMO,Enhanced Alternative,0.0,0.0,,Y,0,329.0,,27.0,,97.0,0.9467249,,,1084.0,Humana Inc.,Humana,Humana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2010.0,4,2010.032.0,32.0H0108004,0,0,0,,,1184099.93775314,2729015.1251287,0.0,0.0,0.0,1.0,0.0,2876202.536488,0.0,20.096669237782645,329.0,2876202.536488,0.035544437049566,0.0,0.0341879707617528,0.5534414614052808,3.000554091770631,0.07347433821005511,1,0.0341879707617528
2011.0,32.0,11.739687,32.35,0.31440997,0.3128601,0.3174808,H0108,4,HMO,Enhanced Alternative,0.0,0.0,,Y,0,1326.0,329.0,202.0,27.0,92.0,0.9421141,,,1123.0,Humana Inc.,Humana,Humana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2011.0,4,2011.032.0,32.0H0108004,0,0,0,27.0,329.0,1102879.169284,2703888.0542,2.448137633928535e-05,0.0001216766350548,2.448137633928535e-05,1.0,2.4481376339285352e-05,2916029.9999,0.0,22.306441041475445,1326.0,2916029.9999,0.0378651797148131,0.0,0.0341879707617528,0.5617668891164433,3.104875472701606,0.10432138093097532,1,0.0341879707617528
2007.0,33.0,2.686488,26.35,0.3244227,0.32402015,0.3280988,H0540,20,PFFS,Enhanced Alternative,11.0,11.0,Below Regional Benchmark,,0,87.26425,,7.7932825,,74.0,0.79188347,,,761.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2007.0,20,2007.033.0,33.0H0540020,0,0,0,10.951287,122.6256,30974.0445176,46280.5815523,0.0003535633518502,0.0026496123403597,0.0026496123403597,1.0,0.0026496123403597,49820.3782846,0.0192673516952543,18.49521575421591,87.26425,49820.3782846,0.1627045052467144,0.0,0.1731922475230314,0.4334431272720918,2.9175120907592738,,0,0.0
2008.0,33.0,4.098069,24.32,0.3244227,0.32402015,0.3280988,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,228.33849,87.26425,29.021461,7.7932825,98.0,0.9616464,,,1028.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2008.0,20,2008.033.0,33.0H0540020,0,0,0,7.7932825,87.26425,30881.68989486,50813.261207,0.0002523593276965,0.0017173518866366,0.0017173518866366,1.0,0.0017173518866366,53689.77387467,0.0,17.444106853428046,228.33849,53689.77387467,0.1528410236771636,0.0,0.1731922475230314,0.4535430211046007,2.859001875473571,-0.05851021528570266,0,0.0
2009.0,33.0,6.908719,25.01,0.3244227,0.32402015,0.3280988,H0248,1,Local PPO,Enhanced Alternative,0.0,0.0,,Y,0,1899.0,,203.0,,97.0,0.9249564,,,1060.0,Humana Inc.,Humana,Humana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2009.0,1,2009.033.0,33.0H0248001,0,0,0,,,32394.88836363,60028.491681700005,0.0,0.0,0.0,1.0,0.0,60067.9028405,0.0,16.01345228968765,1899.0,60067.9028405,0.1371947347967609,0.0,0.1731922475230314,0.6216104150125106,2.7734291370977413,-0.0855727383758298,1,0.1731922475230314
2010.0,33.0,6.875984,25.55,0.3244227,0.32402015,0.3280988,H0248,1,Local PPO,Enhanced Alternative,0.0,0.0,,Y,0,3409.0,1899.0,545.0,203.0,97.0,0.9467249,,,1084.0,Humana Inc.,Humana,Humana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2010.0,1,2010.033.0,33.0H0248001,0,0,0,203.0,1899.0,34660.810541,76438.128518,0.0058567585936824,0.024843622375616,0.0058567585936824,1.0,0.0058567585936824,66000.0618363,0.0,16.832878030027903,3409.0,66000.0618363,0.1310907862701638,0.0,0.1731922475230314,0.5809442908492078,2.8233339995262936,0.0499048624285523,1,0.1731922475230314
2011.0,33.0,6.696141,29.76,0.3244227,0.32402015,0.3280988,H0248,1,Local PPO,Enhanced Alternative,0.0,0.0,,Y,0,3876.0,3409.0,784.0,545.0,92.0,0.9421141,,,1123.0,Humana Inc.,Humana,Humana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2011.0,1,2011.033.0,33.0H0248001,0,0,0,545.0,3409.0,30377.0,60395.0,0.0179412055173321,0.0564450699561221,0.0179412055173321,1.0,0.0179412055173321,80186.0,0.0,20.351050058613723,3876.0,80186.0,0.1858055022073678,0.0,0.1731922475230314,0.5559798531783914,3.0131325104892515,0.18979851096295786,1,0.1731922475230314
2007.0,34.0,6.0807695,33.56,0.0025719877,0.0022968096,0.0028229628,H0540,20,PFFS,Enhanced Alternative,11.0,11.0,Below Regional Benchmark,,0,0.06727363,,0.006007986,,74.0,0.79188347,,,761.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2007.0,20,2007.034.0,34.0H0540020,0,0,0,7.7932825,87.26425,13952.0687938,20521.7662361,0.0005585754066424,0.0042522777521211,0.0042522777521211,1.0,0.0042522777521211,21768.18715299694,3.3995018730722325e-05,28.853155497083268,0.06727363,21768.18715299694,0.0005512631766558,0.0,0.0,0.645655926861296,3.362219362955081,,0,0.0
2008.0,34.0,6.416316,36.42,0.0025719877,0.0022968096,0.0028229628,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,0.49940842,0.06727363,0.06347402,0.006007986,98.0,0.9616464,,,1028.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2008.0,20,2008.034.0,34.0H0540020,0,0,0,0.006007986,0.06727363,13875.5432184452,21720.392767996946,4.329910480198997e-07,3.097256606663287e-06,3.097256606663287e-06,1.0,3.097256606663287e-06,22922.1780324188,0.0,34.20263328280906,0.49940842,22922.1780324188,0.0015705313844559,0.0,0.0,0.656019444592854,3.53230263767784,0.17008327472275875,0,0.0
2009.0,34.0,7.7402864,36.0,0.0025719877,0.0022968096,0.0028229628,H0540,20,PFFS,Enhanced Alternative,0.0,0.0,,Y,0,1.4293238,0.49940842,0.1922836,0.06347402,100.0,0.952007,,,1091.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2009.0,20,2009.034.0,34.0H0540020,0,0,0,0.06347402,0.49940842,14830.73983272,28952.79924842,4.279895724417053e-06,1.7249054770662754e-05,4.279895724417053e-06,1.0,4.279895724417053e-06,23394.53185508,0.0,35.58569151163171,1.4293238,23394.53185508,0.0056423441519449,0.0,0.0,0.5916090565247831,3.571943633234383,0.03964099555654288,1,0.0
2010.0,34.0,7.970897,38.0,0.0025719877,0.0022968096,0.0028229628,H0540,89,PFFS,Enhanced Alternative,22.1,20.0,,Y,0,0.036560964,,0.008094,,100.0,0.95720524,,,1096.0,"Wellpoint, Inc.",WellPoint,WellPoint,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2010.0,89,2010.034.0,34.0H0540089,0,0,0,5.5460215,25.051632,14294.5460215,23280.051632,0.0003879816464026,0.0010760986442815,0.0003879816464026,1.0,0.0003879816464026,24170.036560964,3.025313090262185e-05,37.09434319463524,0.036560964,24170.036560964,1.5126565451310927e-06,0.0,0.0,0.6582930290928231,3.6134644834498317,0.041520850215448935,1,0.0
2011.0,34.0,7.55009,36.89,0.0025719877,0.0022968096,0.0028229628,S4802,32,Medicare Prescription Drug Plan,Basic Alternative,39.6,39.6,,N,100,29.0,13.0,0.0,,85.0,0.7902685,3008.0,114.0,942.0,Munich American Holding Corporation, Munich American Holding Corporation, Munich American Holding Corporation,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2011.0,32,2011.034.0,34.0S4802032,1,1,1,,13.0,14394.0,24144.0,0.0,0.0005384360503644,0.0,1.0,0.0,25200.0,0.0455714285714285,34.531440476190475,,25200.0,0.0,0.0,0.0,0.6935528692510766,3.541870227189488,-0.07159425626034377,1,0.0
